date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Fri, Jan 15, 2010|8:30p|Oklahoma City Thunder|98|Dallas Mavericks|99|Box Score||20,064|
Fri, Jan 15, 2010|8:30p|Miami Heat|115|Houston Rockets|106|Box Score||16,720|
Fri, Jan 15, 2010|10:30p|Milwaukee Bucks|113|Golden State Warriors|104|Box Score||17,455|
Fri, Jan 15, 2010|10:30p|Los Angeles Clippers|86|Los Angeles Lakers|126|Box Score||18,997|
Fri, Jan 15, 2010|10:30p|Orlando Magic|87|Portland Trail Blazers|102|Box Score||20,650|
Sat, Jan 16, 2010|6:00p|New Orleans Hornets|101|Indiana Pacers|96|Box Score||13,376|
Sat, Jan 16, 2010|7:00p|Phoenix Suns|99|Charlotte Bobcats|125|Box Score||17,574|
Sat, Jan 16, 2010|7:00p|Sacramento Kings|86|Washington Wizards|96|Box Score||17,242|
Sat, Jan 16, 2010|7:30p|New York Knicks|90|Detroit Pistons|94|Box Score||19,185|
Sat, Jan 16, 2010|8:00p|San Antonio Spurs|86|Memphis Grizzlies|92|Box Score||14,116|
Sat, Jan 16, 2010|8:00p|Miami Heat|80|Oklahoma City Thunder|98|Box Score||18,203|
Sat, Jan 16, 2010|9:00p|Milwaukee Bucks|95|Utah Jazz|112|Box Score||19,669|
Sat, Jan 16, 2010|10:30p|Cleveland Cavaliers|102|Los Angeles Clippers|101|Box Score||19,277|
Sun, Jan 17, 2010|12:30p|Dallas Mavericks|88|Toronto Raptors|110|Box Score||19,004|
Sun, Jan 17, 2010|9:00p|Utah Jazz|112|Denver Nuggets|119|Box Score||19,519|
Mon, Jan 18, 2010|1:00p|Detroit Pistons|91|New York Knicks|99|Box Score||19,302|
Mon, Jan 18, 2010|1:00p|Portland Trail Blazers|92|Washington Wizards|97|Box Score||12,209|
Mon, Jan 18, 2010|2:00p|Oklahoma City Thunder|94|Atlanta Hawks|91|Box Score||14,666|
Mon, Jan 18, 2010|2:00p|Sacramento Kings|103|Charlotte Bobcats|105|Box Score||13,678|
Mon, Jan 18, 2010|3:00p|Milwaukee Bucks|98|Houston Rockets|101|Box Score|OT|17,187|
Mon, Jan 18, 2010|3:30p|New Jersey Nets|95|Los Angeles Clippers|106|Box Score||14,533|
Mon, Jan 18, 2010|3:30p|Philadelphia 76ers|103|Minnesota Timberwolves|108|Box Score|OT|14,637|
Mon, Jan 18, 2010|3:30p|San Antonio Spurs|97|New Orleans Hornets|90|Box Score||16,549|
Mon, Jan 18, 2010|4:00p|Chicago Bulls|97|Golden State Warriors|114|Box Score||19,208|
Mon, Jan 18, 2010|5:30p|Phoenix Suns|118|Memphis Grizzlies|125|Box Score||18,119|
Mon, Jan 18, 2010|8:00p|Dallas Mavericks|99|Boston Celtics|90|Box Score||18,624|
Mon, Jan 18, 2010|10:30p|Orlando Magic|92|Los Angeles Lakers|98|Box Score||18,997|
Tue, Jan 19, 2010|7:00p|Toronto Raptors|100|Cleveland Cavaliers|108|Box Score||20,562|
Tue, Jan 19, 2010|7:30p|Indiana Pacers|83|Miami Heat|113|Box Score||14,986|
Wed, Jan 20, 2010|7:00p|Sacramento Kings|97|Atlanta Hawks|108|Box Score||14,809|
Wed, Jan 20, 2010|7:00p|Miami Heat|65|Charlotte Bobcats|104|Box Score||14,212|
Wed, Jan 20, 2010|7:00p|Indiana Pacers|98|Orlando Magic|109|Box Score||17,461|
Wed, Jan 20, 2010|7:00p|Portland Trail Blazers|98|Philadelphia 76ers|90|Box Score||12,607|
Wed, Jan 20, 2010|7:00p|Dallas Mavericks|94|Washington Wizards|93|Box Score||13,974|
Wed, Jan 20, 2010|7:30p|Boston Celtics|86|Detroit Pistons|92|Box Score||17,375|
Wed, Jan 20, 2010|8:00p|Toronto Raptors|107|Milwaukee Bucks|113|Box Score||12,724|
Wed, Jan 20, 2010|8:00p|Oklahoma City Thunder|94|Minnesota Timberwolves|92|Box Score||12,995|
Wed, Jan 20, 2010|8:00p|Memphis Grizzlies|111|New Orleans Hornets|113|Box Score||14,238|
Wed, Jan 20, 2010|9:00p|New Jersey Nets|94|Phoenix Suns|118|Box Score||15,963|
Wed, Jan 20, 2010|9:00p|Utah Jazz|105|San Antonio Spurs|98|Box Score||17,584|
Wed, Jan 20, 2010|10:30p|Denver Nuggets|123|Golden State Warriors|118|Box Score|OT|17,223|
Wed, Jan 20, 2010|10:30p|Chicago Bulls|97|Los Angeles Clippers|104|Box Score||16,794|
Thu, Jan 21, 2010|8:00p|Los Angeles Lakers|87|Cleveland Cavaliers|93|Box Score||20,562|
Thu, Jan 21, 2010|10:30p|Los Angeles Clippers|85|Denver Nuggets|105|Box Score||15,343|
Fri, Jan 22, 2010|7:00p|Sacramento Kings|84|Orlando Magic|100|Box Score||17,461|
Fri, Jan 22, 2010|7:00p|Dallas Mavericks|81|Philadelphia 76ers|92|Box Score||17,647|
Fri, Jan 22, 2010|7:00p|Milwaukee Bucks|96|Toronto Raptors|101|Box Score||17,819|
Fri, Jan 22, 2010|7:00p|Miami Heat|112|Washington Wizards|88|Box Score||20,173|
Fri, Jan 22, 2010|7:30p|Charlotte Bobcats|89|Atlanta Hawks|103|Box Score||14,701|
Fri, Jan 22, 2010|7:30p|Portland Trail Blazers|95|Boston Celtics|98|Box Score|OT|18,624|
Fri, Jan 22, 2010|8:00p|Indiana Pacers|105|Detroit Pistons|93|Box Score||15,388|
Fri, Jan 22, 2010|8:00p|Oklahoma City Thunder|84|Memphis Grizzlies|86|Box Score||12,948|
Fri, Jan 22, 2010|8:00p|New Orleans Hornets|96|Minnesota Timberwolves|94|Box Score||17,101|
Fri, Jan 22, 2010|8:00p|Los Angeles Lakers|115|New York Knicks|105|Box Score||19,673|
Fri, Jan 22, 2010|8:30p|Houston Rockets|116|San Antonio Spurs|109|Box Score||18,581|
Fri, Jan 22, 2010|10:30p|New Jersey Nets|79|Golden State Warriors|111|Box Score||17,308|
Fri, Jan 22, 2010|10:30p|Chicago Bulls|115|Phoenix Suns|104|Box Score||18,422|
Sat, Jan 23, 2010|7:00p|Orlando Magic|106|Charlotte Bobcats|95|Box Score|OT|19,277|
Sat, Jan 23, 2010|7:00p|Philadelphia 76ers|107|Indiana Pacers|97|Box Score||16,074|
Sat, Jan 23, 2010|7:30p|Oklahoma City Thunder|99|Cleveland Cavaliers|100|Box Score||20,562|
Sat, Jan 23, 2010|7:30p|Portland Trail Blazers|97|Detroit Pistons|93|Box Score||19,114|
Sat, Jan 23, 2010|7:30p|Sacramento Kings|84|Miami Heat|115|Box Score||18,521|
Sat, Jan 23, 2010|8:30p|Chicago Bulls|104|Houston Rockets|97|Box Score||18,119|
Sat, Jan 23, 2010|8:30p|Minnesota Timberwolves|94|Milwaukee Bucks|127|Box Score||17,742|
Sat, Jan 23, 2010|9:00p|New Orleans Hornets|110|Denver Nuggets|116|Box Score|OT|19,807|
Sat, Jan 23, 2010|9:00p|Golden State Warriors|103|Phoenix Suns|112|Box Score||17,792|
Sat, Jan 23, 2010|9:00p|New Jersey Nets|83|Utah Jazz|116|Box Score||19,911|
Sun, Jan 24, 2010|1:00p|Dallas Mavericks|128|New York Knicks|78|Box Score||19,418|
Sun, Jan 24, 2010|1:00p|Los Angeles Clippers|92|Washington Wizards|78|Box Score||12,356|
Sun, Jan 24, 2010|6:00p|Los Angeles Lakers|105|Toronto Raptors|106|Box Score||20,111|
Mon, Jan 25, 2010|7:00p|Indiana Pacers|109|Philadelphia 76ers|98|Box Score||10,579|
Mon, Jan 25, 2010|7:30p|Los Angeles Clippers|89|Boston Celtics|95|Box Score||18,624|
Mon, Jan 25, 2010|7:30p|Cleveland Cavaliers|92|Miami Heat|91|Box Score||19,600|
Mon, Jan 25, 2010|8:00p|Orlando Magic|94|Memphis Grizzlies|99|Box Score||12,273|
Mon, Jan 25, 2010|8:30p|Atlanta Hawks|102|Houston Rockets|95|Box Score||14,998|
Mon, Jan 25, 2010|8:30p|Chicago Bulls|98|San Antonio Spurs|93|Box Score||18,581|
Mon, Jan 25, 2010|9:00p|Charlotte Bobcats|93|Denver Nuggets|104|Box Score||16,909|
Mon, Jan 25, 2010|9:00p|Phoenix Suns|115|Utah Jazz|124|Box Score||19,911|
Mon, Jan 25, 2010|10:00p|New Orleans Hornets|98|Portland Trail Blazers|97|Box Score||20,249|
Tue, Jan 26, 2010|7:00p|Los Angeles Lakers|115|Washington Wizards|103|Box Score||20,173|
Tue, Jan 26, 2010|7:30p|Minnesota Timberwolves|105|New York Knicks|132|Box Score||18,111|
Tue, Jan 26, 2010|8:30p|Milwaukee Bucks|107|Dallas Mavericks|108|Box Score||19,799|
Tue, Jan 26, 2010|9:00p|Charlotte Bobcats|114|Phoenix Suns|109|Box Score|OT|15,722|
Tue, Jan 26, 2010|10:00p|Golden State Warriors|96|Sacramento Kings|99|Box Score||14,522|
Wed, Jan 27, 2010|7:00p|Minnesota Timberwolves|95|Cleveland Cavaliers|109|Box Score||20,562|
Wed, Jan 27, 2010|7:00p|Los Angeles Lakers|118|Indiana Pacers|96|Box Score||18,165|
Wed, Jan 27, 2010|7:00p|Miami Heat|103|Toronto Raptors|111|Box Score||18,265|
Wed, Jan 27, 2010|7:30p|Memphis Grizzlies|99|Detroit Pistons|93|Box Score||14,886|
Wed, Jan 27, 2010|7:30p|Los Angeles Clippers|87|New Jersey Nets|103|Box Score||9,220|
Wed, Jan 27, 2010|8:00p|Philadelphia 76ers|88|Milwaukee Bucks|91|Box Score||12,685|
Wed, Jan 27, 2010|8:00p|Chicago Bulls|96|Oklahoma City Thunder|86|Box Score||17,562|
Wed, Jan 27, 2010|8:30p|Denver Nuggets|97|Houston Rockets|92|Box Score||16,357|
Wed, Jan 27, 2010|8:30p|Atlanta Hawks|90|San Antonio Spurs|105|Box Score||18,258|
Wed, Jan 27, 2010|10:00p|Utah Jazz|106|Portland Trail Blazers|95|Box Score||20,384|
Wed, Jan 27, 2010|10:30p|New Orleans Hornets|123|Golden State Warriors|110|Box Score||16,308|
Thu, Jan 28, 2010|7:30p|Toronto Raptors|106|New York Knicks|104|Box Score||18,828|
Thu, Jan 28, 2010|8:00p|Boston Celtics|94|Orlando Magic|96|Box Score||17,461|
Thu, Jan 28, 2010|10:30p|Dallas Mavericks|106|Phoenix Suns|112|Box Score||17,855|
Fri, Jan 29, 2010|7:00p|Cleveland Cavaliers|94|Indiana Pacers|73|Box Score||18,165|
Fri, Jan 29, 2010|7:00p|Los Angeles Lakers|99|Philadelphia 76ers|91|Box Score||20,809|
Fri, Jan 29, 2010|7:30p|Boston Celtics|91|Atlanta Hawks|100|Box Score||18,732|
Fri, Jan 29, 2010|8:00p|Miami Heat|92|Detroit Pistons|65|Box Score||20,669|
Fri, Jan 29, 2010|8:00p|Los Angeles Clippers|97|Minnesota Timberwolves|111|Box Score||13,398|
Fri, Jan 29, 2010|8:00p|Washington Wizards|81|New Jersey Nets|79|Box Score||11,384|
Fri, Jan 29, 2010|8:00p|Chicago Bulls|108|New Orleans Hornets|106|Box Score|OT|16,578|
Fri, Jan 29, 2010|8:00p|Denver Nuggets|84|Oklahoma City Thunder|101|Box Score||18,203|
Fri, Jan 29, 2010|8:30p|Portland Trail Blazers|100|Houston Rockets|104|Box Score||16,129|
Fri, Jan 29, 2010|8:30p|Memphis Grizzlies|97|San Antonio Spurs|104|Box Score||18,088|
Fri, Jan 29, 2010|9:00p|Sacramento Kings|94|Utah Jazz|101|Box Score||19,480|
Fri, Jan 29, 2010|10:30p|Charlotte Bobcats|121|Golden State Warriors|110|Box Score||17,850|
Sat, Jan 30, 2010|7:00p|Atlanta Hawks|86|Orlando Magic|104|Box Score||17,461|
Sat, Jan 30, 2010|8:00p|New Orleans Hornets|109|Memphis Grizzlies|102|Box Score|OT|12,317|
Sat, Jan 30, 2010|8:00p|New York Knicks|96|Washington Wizards|106|Box Score||16,233|
Sat, Jan 30, 2010|8:30p|Miami Heat|84|Milwaukee Bucks|95|Box Score||18,717|
Sat, Jan 30, 2010|9:00p|Portland Trail Blazers|114|Dallas Mavericks|112|Box Score|OT|20,078|
Sat, Jan 30, 2010|10:00p|Charlotte Bobcats|103|Sacramento Kings|96|Box Score||14,186|
Sun, Jan 31, 2010|1:00p|Denver Nuggets|103|San Antonio Spurs|89|Box Score||17,607|
Sun, Jan 31, 2010|3:30p|Los Angeles Lakers|90|Boston Celtics|89|Box Score||18,624|
Sun, Jan 31, 2010|6:00p|Los Angeles Clippers|89|Cleveland Cavaliers|114|Box Score||20,562|
Sun, Jan 31, 2010|6:00p|Orlando Magic|91|Detroit Pistons|86|Box Score||19,107|
Sun, Jan 31, 2010|6:00p|Philadelphia 76ers|83|New Jersey Nets|79|Box Score||11,576|
Sun, Jan 31, 2010|6:00p|Indiana Pacers|102|Toronto Raptors|117|Box Score||16,715|
Sun, Jan 31, 2010|7:00p|Phoenix Suns|115|Houston Rockets|111|Box Score|OT|17,165|
Sun, Jan 31, 2010|7:00p|New York Knicks|91|Minnesota Timberwolves|112|Box Score||13,711|
Sun, Jan 31, 2010|7:00p|Golden State Warriors|104|Oklahoma City Thunder|112|Box Score||17,565|
