date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Sat, Jan 25, 2014|8:00p|Houston Rockets|81|Memphis Grizzlies|99|Box Score||17,512|
Sat, Jan 25, 2014|8:30p|Atlanta Hawks|112|Milwaukee Bucks|87|Box Score||15,879|
Sat, Jan 25, 2014|9:00p|Indiana Pacers|96|Denver Nuggets|109|Box Score||19,155|
Sat, Jan 25, 2014|9:00p|Washington Wizards|101|Utah Jazz|104|Box Score||17,754|
Sat, Jan 25, 2014|10:00p|Minnesota Timberwolves|104|Portland Trail Blazers|115|Box Score||20,006|
Sun, Jan 26, 2014|1:00p|San Antonio Spurs|101|Miami Heat|113|Box Score||19,683|
Sun, Jan 26, 2014|3:30p|Los Angeles Lakers|103|New York Knicks|110|Box Score||19,812|
Sun, Jan 26, 2014|6:00p|Phoenix Suns|99|Cleveland Cavaliers|90|Box Score||15,872|
Sun, Jan 26, 2014|6:00p|Orlando Magic|92|New Orleans Pelicans|100|Box Score||17,197|
Sun, Jan 26, 2014|6:30p|Brooklyn Nets|85|Boston Celtics|79|Box Score||18,624|
Sun, Jan 26, 2014|7:30p|Detroit Pistons|106|Dallas Mavericks|116|Box Score||19,662|
Sun, Jan 26, 2014|9:00p|Portland Trail Blazers|88|Golden State Warriors|103|Box Score||19,596|
Sun, Jan 26, 2014|9:00p|Denver Nuggets|125|Sacramento Kings|117|Box Score||15,939|
Mon, Jan 27, 2014|7:00p|Phoenix Suns|124|Philadelphia 76ers|113|Box Score||10,793|
Mon, Jan 27, 2014|7:30p|Toronto Raptors|104|Brooklyn Nets|103|Box Score||15,790|
Mon, Jan 27, 2014|8:00p|Minnesota Timberwolves|95|Chicago Bulls|86|Box Score||21,637|
Mon, Jan 27, 2014|8:00p|Los Angeles Clippers|114|Milwaukee Bucks|86|Box Score||11,126|
Mon, Jan 27, 2014|8:00p|Atlanta Hawks|109|Oklahoma City Thunder|111|Box Score||18,203|
Mon, Jan 27, 2014|9:00p|Sacramento Kings|99|Utah Jazz|106|Box Score||16,663|
Tue, Jan 28, 2014|7:00p|New Orleans Pelicans|100|Cleveland Cavaliers|89|Box Score||13,985|
Tue, Jan 28, 2014|7:30p|Orlando Magic|87|Detroit Pistons|103|Box Score||11,534|
Tue, Jan 28, 2014|7:30p|Boston Celtics|88|New York Knicks|114|Box Score||19,812|
Tue, Jan 28, 2014|8:00p|San Antonio Spurs|90|Houston Rockets|97|Box Score||18,314|
Tue, Jan 28, 2014|10:00p|Memphis Grizzlies|98|Portland Trail Blazers|81|Box Score||19,385|
Tue, Jan 28, 2014|10:30p|Washington Wizards|88|Golden State Warriors|85|Box Score||19,596|
Tue, Jan 28, 2014|10:30p|Indiana Pacers|104|Los Angeles Lakers|92|Box Score||18,997|
Wed, Jan 29, 2014|7:00p|Oklahoma City Thunder|112|Miami Heat|95|Box Score||19,673|
Wed, Jan 29, 2014|7:00p|Orlando Magic|83|Toronto Raptors|98|Box Score||17,694|
Wed, Jan 29, 2014|7:30p|Philadelphia 76ers|95|Boston Celtics|94|Box Score||18,624|
Wed, Jan 29, 2014|8:00p|Phoenix Suns|126|Milwaukee Bucks|117|Box Score||11,175|
Wed, Jan 29, 2014|8:00p|New Orleans Pelicans|77|Minnesota Timberwolves|88|Box Score||11,702|
Wed, Jan 29, 2014|8:30p|Houston Rockets|117|Dallas Mavericks|115|Box Score||19,359|
Wed, Jan 29, 2014|9:00p|Charlotte Bobcats|101|Denver Nuggets|98|Box Score||16,151|
Wed, Jan 29, 2014|9:30p|Chicago Bulls|96|San Antonio Spurs|86|Box Score||18,581|
Wed, Jan 29, 2014|10:00p|Memphis Grizzlies|99|Sacramento Kings|89|Box Score||15,195|
Wed, Jan 29, 2014|10:30p|Washington Wizards|103|Los Angeles Clippers|110|Box Score||19,060|
Thu, Jan 30, 2014|7:00p|Phoenix Suns|102|Indiana Pacers|94|Box Score||16,541|
Thu, Jan 30, 2014|8:00p|Cleveland Cavaliers|86|New York Knicks|117|Box Score||19,812|
Thu, Jan 30, 2014|10:30p|Los Angeles Clippers|92|Golden State Warriors|111|Box Score||19,596|
Fri, Jan 31, 2014|7:00p|Milwaukee Bucks|102|Orlando Magic|113|Box Score||17,292|
Fri, Jan 31, 2014|7:30p|Atlanta Hawks|125|Philadelphia 76ers|99|Box Score||14,702|
Fri, Jan 31, 2014|8:00p|Oklahoma City Thunder|120|Brooklyn Nets|95|Box Score||17,732|
Fri, Jan 31, 2014|8:00p|Memphis Grizzlies|94|Minnesota Timberwolves|90|Box Score||17,429|
Fri, Jan 31, 2014|8:30p|Sacramento Kings|103|Dallas Mavericks|107|Box Score||19,614|
Fri, Jan 31, 2014|9:00p|Toronto Raptors|100|Denver Nuggets|90|Box Score||17,131|
Fri, Jan 31, 2014|10:30p|Charlotte Bobcats|110|Los Angeles Lakers|100|Box Score||18,997|
Fri, Jan 31, 2014|10:30p|Golden State Warriors|95|Utah Jazz|90|Box Score||19,911|
