date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Fri, Apr 4, 2014|7:30p|Washington Wizards|90|New York Knicks|89|Box Score||19,812|
Fri, Apr 4, 2014|8:00p|Milwaukee Bucks|90|Chicago Bulls|102|Box Score||21,996|
Fri, Apr 4, 2014|9:00p|New Orleans Pelicans|96|Utah Jazz|100|Box Score||19,681|
Fri, Apr 4, 2014|9:30p|Oklahoma City Thunder|107|Houston Rockets|111|Box Score||18,407|
Fri, Apr 4, 2014|10:00p|Phoenix Suns|109|Portland Trail Blazers|93|Box Score||20,089|
Fri, Apr 4, 2014|10:30p|Sacramento Kings|69|Golden State Warriors|102|Box Score||19,596|
Fri, Apr 4, 2014|10:30p|Dallas Mavericks|107|Los Angeles Lakers|95|Box Score||18,997|
Sat, Apr 5, 2014|7:00p|Minnesota Timberwolves|92|Orlando Magic|100|Box Score||16,992|
Sat, Apr 5, 2014|7:00p|Chicago Bulls|96|Washington Wizards|78|Box Score||19,661|
Sat, Apr 5, 2014|7:30p|Charlotte Bobcats|96|Cleveland Cavaliers|94|Box Score|OT|18,179|
Sat, Apr 5, 2014|7:30p|Boston Celtics|111|Detroit Pistons|115|Box Score||19,558|
Sat, Apr 5, 2014|7:30p|Brooklyn Nets|105|Philadelphia 76ers|101|Box Score||16,133|
Sat, Apr 5, 2014|8:30p|Toronto Raptors|102|Milwaukee Bucks|98|Box Score||16,310|
Sun, Apr 6, 2014|1:00p|New York Knicks|91|Miami Heat|102|Box Score||19,647|
Sun, Apr 6, 2014|3:30p|Los Angeles Lakers|97|Los Angeles Clippers|120|Box Score||19,239|
Sun, Apr 6, 2014|6:00p|Atlanta Hawks|107|Indiana Pacers|88|Box Score||18,165|
Sun, Apr 6, 2014|6:00p|Dallas Mavericks|93|Sacramento Kings|91|Box Score||17,023|
Sun, Apr 6, 2014|7:00p|Denver Nuggets|125|Houston Rockets|130|Box Score|OT|18,325|
Sun, Apr 6, 2014|7:00p|Memphis Grizzlies|92|San Antonio Spurs|112|Box Score||18,581|
Sun, Apr 6, 2014|9:00p|Utah Jazz|102|Golden State Warriors|130|Box Score||19,596|
Sun, Apr 6, 2014|9:00p|Oklahoma City Thunder|115|Phoenix Suns|122|Box Score||18,422|
Sun, Apr 6, 2014|9:00p|New Orleans Pelicans|94|Portland Trail Blazers|100|Box Score||20,036|
Tue, Apr 8, 2014|7:30p|Detroit Pistons|102|Atlanta Hawks|95|Box Score||10,587|
Tue, Apr 8, 2014|8:00p|Brooklyn Nets|88|Miami Heat|87|Box Score||19,600|
Tue, Apr 8, 2014|8:00p|San Antonio Spurs|91|Minnesota Timberwolves|110|Box Score||10,117|
Tue, Apr 8, 2014|9:00p|Dallas Mavericks|95|Utah Jazz|83|Box Score||18,102|
Tue, Apr 8, 2014|10:00p|Oklahoma City Thunder|107|Sacramento Kings|92|Box Score||16,696|
Tue, Apr 8, 2014|10:30p|Houston Rockets|145|Los Angeles Lakers|130|Box Score||18,131|
Wed, Apr 9, 2014|7:00p|Detroit Pistons|100|Cleveland Cavaliers|122|Box Score||15,979|
Wed, Apr 9, 2014|7:00p|Brooklyn Nets|111|Orlando Magic|115|Box Score||16,085|
Wed, Apr 9, 2014|7:00p|Philadelphia 76ers|114|Toronto Raptors|125|Box Score||18,789|
Wed, Apr 9, 2014|7:00p|Charlotte Bobcats|94|Washington Wizards|88|Box Score|OT|17,784|
Wed, Apr 9, 2014|7:30p|Boston Celtics|97|Atlanta Hawks|105|Box Score||13,868|
Wed, Apr 9, 2014|8:00p|Miami Heat|102|Memphis Grizzlies|107|Box Score||18,119|
Wed, Apr 9, 2014|8:00p|Indiana Pacers|104|Milwaukee Bucks|102|Box Score||13,139|
Wed, Apr 9, 2014|8:00p|Chicago Bulls|102|Minnesota Timberwolves|87|Box Score||13,447|
Wed, Apr 9, 2014|8:00p|Phoenix Suns|94|New Orleans Pelicans|88|Box Score||16,256|
Wed, Apr 9, 2014|9:00p|Houston Rockets|116|Denver Nuggets|123|Box Score||15,322|
Wed, Apr 9, 2014|10:00p|Sacramento Kings|99|Portland Trail Blazers|100|Box Score||20,002|
Wed, Apr 9, 2014|10:30p|Oklahoma City Thunder|107|Los Angeles Clippers|101|Box Score||19,459|
Thu, Apr 10, 2014|8:00p|San Antonio Spurs|109|Dallas Mavericks|100|Box Score||20,324|
Thu, Apr 10, 2014|10:30p|Denver Nuggets|100|Golden State Warriors|99|Box Score||19,596|
Fri, Apr 11, 2014|7:00p|Washington Wizards|96|Orlando Magic|86|Box Score||17,009|
Fri, Apr 11, 2014|7:00p|New York Knicks|108|Toronto Raptors|100|Box Score||19,800|
Fri, Apr 11, 2014|7:30p|Charlotte Bobcats|103|Boston Celtics|106|Box Score||18,624|
Fri, Apr 11, 2014|7:30p|Atlanta Hawks|93|Brooklyn Nets|88|Box Score||17,732|
Fri, Apr 11, 2014|7:30p|Indiana Pacers|86|Miami Heat|98|Box Score||20,300|
Fri, Apr 11, 2014|8:00p|Detroit Pistons|98|Chicago Bulls|106|Box Score||22,219|
Fri, Apr 11, 2014|8:00p|Philadelphia 76ers|95|Memphis Grizzlies|117|Box Score||17,456|
Fri, Apr 11, 2014|8:00p|Houston Rockets|110|Minnesota Timberwolves|112|Box Score||16,689|
Fri, Apr 11, 2014|8:00p|New Orleans Pelicans|94|Oklahoma City Thunder|116|Box Score||18,203|
Fri, Apr 11, 2014|8:30p|Cleveland Cavaliers|116|Milwaukee Bucks|119|Box Score||13,126|
Fri, Apr 11, 2014|8:30p|Phoenix Suns|104|San Antonio Spurs|112|Box Score||18,581|
Fri, Apr 11, 2014|9:00p|Portland Trail Blazers|111|Utah Jazz|99|Box Score||19,248|
Fri, Apr 11, 2014|10:30p|Golden State Warriors|112|Los Angeles Lakers|95|Box Score||18,997|
Sat, Apr 12, 2014|3:30p|Sacramento Kings|101|Los Angeles Clippers|117|Box Score||19,060|
Sat, Apr 12, 2014|7:00p|Philadelphia 76ers|105|Charlotte Bobcats|111|Box Score||17,140|
Sat, Apr 12, 2014|7:00p|Milwaukee Bucks|91|Washington Wizards|104|Box Score||17,278|
Sat, Apr 12, 2014|7:30p|Miami Heat|85|Atlanta Hawks|98|Box Score||19,287|
Sat, Apr 12, 2014|7:30p|Boston Celtics|111|Cleveland Cavaliers|99|Box Score||18,456|
Sat, Apr 12, 2014|8:00p|New Orleans Pelicans|104|Houston Rockets|111|Box Score||18,372|
Sat, Apr 12, 2014|8:30p|Phoenix Suns|98|Dallas Mavericks|101|Box Score||20,413|
Sat, Apr 12, 2014|9:00p|Utah Jazz|94|Denver Nuggets|101|Box Score||18,832|
Sun, Apr 13, 2014|1:00p|Oklahoma City Thunder|97|Indiana Pacers|102|Box Score||18,165|
Sun, Apr 13, 2014|3:30p|Toronto Raptors|116|Detroit Pistons|107|Box Score||16,944|
Sun, Apr 13, 2014|6:00p|Orlando Magic|88|Brooklyn Nets|97|Box Score||17,732|
Sun, Apr 13, 2014|7:30p|Chicago Bulls|89|New York Knicks|100|Box Score||19,812|
Sun, Apr 13, 2014|9:00p|Golden State Warriors|117|Portland Trail Blazers|119|Box Score|OT|19,995|
Sun, Apr 13, 2014|9:00p|Minnesota Timberwolves|103|Sacramento Kings|106|Box Score||16,965|
Sun, Apr 13, 2014|9:30p|Memphis Grizzlies|102|Los Angeles Lakers|90|Box Score||18,997|
Mon, Apr 14, 2014|7:00p|Boston Celtics|108|Philadelphia 76ers|113|Box Score||17,822|
Mon, Apr 14, 2014|7:00p|Milwaukee Bucks|100|Toronto Raptors|110|Box Score||18,821|
Mon, Apr 14, 2014|7:00p|Miami Heat|93|Washington Wizards|114|Box Score||20,356|
Mon, Apr 14, 2014|7:30p|Charlotte Bobcats|95|Atlanta Hawks|93|Box Score||11,918|
Mon, Apr 14, 2014|8:00p|Orlando Magic|95|Chicago Bulls|108|Box Score||22,087|
Mon, Apr 14, 2014|8:00p|San Antonio Spurs|98|Houston Rockets|104|Box Score||18,406|
Mon, Apr 14, 2014|8:00p|Oklahoma City Thunder|89|New Orleans Pelicans|101|Box Score||17,024|
Mon, Apr 14, 2014|9:00p|Los Angeles Lakers|119|Utah Jazz|104|Box Score||19,911|
Mon, Apr 14, 2014|10:00p|Memphis Grizzlies|97|Phoenix Suns|91|Box Score||18,422|
Mon, Apr 14, 2014|10:30p|Minnesota Timberwolves|120|Golden State Warriors|130|Box Score||19,596|
Tue, Apr 15, 2014|8:00p|New York Knicks|109|Brooklyn Nets|98|Box Score||17,732|
Tue, Apr 15, 2014|10:30p|Denver Nuggets|105|Los Angeles Clippers|117|Box Score||19,330|
Wed, Apr 16, 2014|7:00p|Chicago Bulls|86|Charlotte Bobcats|91|Box Score|OT|17,627|
Wed, Apr 16, 2014|7:00p|Indiana Pacers|101|Orlando Magic|86|Box Score||18,846|
Wed, Apr 16, 2014|8:00p|Washington Wizards|118|Boston Celtics|102|Box Score||18,624|
Wed, Apr 16, 2014|8:00p|Brooklyn Nets|85|Cleveland Cavaliers|114|Box Score||19,842|
Wed, Apr 16, 2014|8:00p|Dallas Mavericks|105|Memphis Grizzlies|106|Box Score|OT|17,323|
Wed, Apr 16, 2014|8:00p|Philadelphia 76ers|100|Miami Heat|87|Box Score||20,350|
Wed, Apr 16, 2014|8:00p|Atlanta Hawks|111|Milwaukee Bucks|103|Box Score||13,111|
Wed, Apr 16, 2014|8:00p|Utah Jazz|136|Minnesota Timberwolves|130|Box Score|2OT|14,155|
Wed, Apr 16, 2014|8:00p|Houston Rockets|100|New Orleans Pelicans|105|Box Score||17,421|
Wed, Apr 16, 2014|8:00p|Toronto Raptors|92|New York Knicks|95|Box Score||19,812|
Wed, Apr 16, 2014|8:00p|Detroit Pistons|111|Oklahoma City Thunder|112|Box Score||18,203|
Wed, Apr 16, 2014|8:00p|Los Angeles Lakers|113|San Antonio Spurs|100|Box Score||18,581|
Wed, Apr 16, 2014|10:30p|Golden State Warriors|116|Denver Nuggets|112|Box Score||17,232|
Wed, Apr 16, 2014|10:30p|Los Angeles Clippers|104|Portland Trail Blazers|110|Box Score||20,021|
Wed, Apr 16, 2014|10:30p|Phoenix Suns|104|Sacramento Kings|99|Box Score||17,317|
Playoffs|||||||||
Sat, Apr 19, 2014|3:30p|Golden State Warriors|109|Los Angeles Clippers|105|Box Score||19,339|
Sat, Apr 19, 2014|7:00p|Atlanta Hawks|101|Indiana Pacers|93|Box Score||18,165|
Sat, Apr 19, 2014|9:43p|Memphis Grizzlies|86|Oklahoma City Thunder|100|Box Score||18,203|
Sat, Apr 19, 2014|12:30a|Brooklyn Nets|94|Toronto Raptors|87|Box Score||19,800|
Sun, Apr 20, 2014|1:00p|Dallas Mavericks|85|San Antonio Spurs|90|Box Score||18,581|
Sun, Apr 20, 2014|3:30p|Charlotte Bobcats|88|Miami Heat|99|Box Score||19,640|
Sun, Apr 20, 2014|7:00p|Washington Wizards|102|Chicago Bulls|93|Box Score||21,694|
Sun, Apr 20, 2014|9:30p|Portland Trail Blazers|122|Houston Rockets|120|Box Score|OT|18,240|
Mon, Apr 21, 2014|8:00p|Memphis Grizzlies|111|Oklahoma City Thunder|105|Box Score|OT|18,203|
Mon, Apr 21, 2014|10:30p|Golden State Warriors|98|Los Angeles Clippers|138|Box Score||19,570|
Tue, Apr 22, 2014|7:00p|Atlanta Hawks|85|Indiana Pacers|101|Box Score||18,165|
Tue, Apr 22, 2014|7:30p|Brooklyn Nets|95|Toronto Raptors|100|Box Score||20,382|
Tue, Apr 22, 2014|9:30p|Washington Wizards|101|Chicago Bulls|99|Box Score|OT|21,663|
Wed, Apr 23, 2014|7:00p|Charlotte Bobcats|97|Miami Heat|101|Box Score||19,603|
Wed, Apr 23, 2014|8:00p|Dallas Mavericks|113|San Antonio Spurs|92|Box Score||18,581|
Wed, Apr 23, 2014|9:30p|Portland Trail Blazers|112|Houston Rockets|105|Box Score||18,331|
Thu, Apr 24, 2014|7:00p|Indiana Pacers|85|Atlanta Hawks|98|Box Score||18,124|
Thu, Apr 24, 2014|8:00p|Oklahoma City Thunder|95|Memphis Grizzlies|98|Box Score|OT|18,119|
Thu, Apr 24, 2014|10:30p|Los Angeles Clippers|98|Golden State Warriors|96|Box Score||19,596|
Fri, Apr 25, 2014|7:00p|Toronto Raptors|98|Brooklyn Nets|102|Box Score||17,732|
Fri, Apr 25, 2014|8:00p|Chicago Bulls|100|Washington Wizards|97|Box Score||20,356|
Fri, Apr 25, 2014|10:30p|Houston Rockets|121|Portland Trail Blazers|116|Box Score|OT|20,302|
Sat, Apr 26, 2014|2:00p|Indiana Pacers|91|Atlanta Hawks|88|Box Score||19,043|
Sat, Apr 26, 2014|4:30p|San Antonio Spurs|108|Dallas Mavericks|109|Box Score||20,636|
Sat, Apr 26, 2014|7:00p|Miami Heat|98|Charlotte Bobcats|85|Box Score||19,633|
Sat, Apr 26, 2014|9:30p|Oklahoma City Thunder|92|Memphis Grizzlies|89|Box Score|OT|18,119|
Sun, Apr 27, 2014|1:00p|Chicago Bulls|89|Washington Wizards|98|Box Score||20,356|
Sun, Apr 27, 2014|3:30p|Los Angeles Clippers|97|Golden State Warriors|118|Box Score||19,596|
Sun, Apr 27, 2014|7:00p|Toronto Raptors|87|Brooklyn Nets|79|Box Score||17,732|
Sun, Apr 27, 2014|9:30p|Houston Rockets|120|Portland Trail Blazers|123|Box Score|OT|20,246|
Mon, Apr 28, 2014|7:00p|Miami Heat|109|Charlotte Bobcats|98|Box Score||19,092|
Mon, Apr 28, 2014|8:00p|Atlanta Hawks|107|Indiana Pacers|97|Box Score||18,165|
Mon, Apr 28, 2014|9:30p|San Antonio Spurs|93|Dallas Mavericks|89|Box Score||20,796|
Tue, Apr 29, 2014|8:00p|Washington Wizards|75|Chicago Bulls|69|Box Score||21,752|
Tue, Apr 29, 2014|9:00p|Memphis Grizzlies|100|Oklahoma City Thunder|99|Box Score|OT|18,203|
Tue, Apr 29, 2014|10:30p|Golden State Warriors|103|Los Angeles Clippers|113|Box Score||19,657|
Wed, Apr 30, 2014|7:00p|Dallas Mavericks|103|San Antonio Spurs|109|Box Score||18,581|
Wed, Apr 30, 2014|7:30p|Brooklyn Nets|113|Toronto Raptors|115|Box Score||20,393|
Wed, Apr 30, 2014|9:30p|Portland Trail Blazers|98|Houston Rockets|108|Box Score||18,230|
