date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Fri, Apr 5, 2013|7:30p|Cleveland Cavaliers|97|Boston Celtics|91|Box Score||18,624|
Fri, Apr 5, 2013|7:30p|Milwaukee Bucks|83|New York Knicks|101|Box Score||19,033|
Fri, Apr 5, 2013|8:00p|Miami Heat|89|Charlotte Bobcats|79|Box Score||19,568|
Fri, Apr 5, 2013|8:00p|Orlando Magic|86|Chicago Bulls|87|Box Score||22,268|
Fri, Apr 5, 2013|8:00p|Oklahoma City Thunder|97|Indiana Pacers|75|Box Score||18,165|
Fri, Apr 5, 2013|8:00p|Toronto Raptors|95|Minnesota Timberwolves|93|Box Score||16,661|
Fri, Apr 5, 2013|9:00p|New Orleans Hornets|83|Utah Jazz|95|Box Score||18,023|
Fri, Apr 5, 2013|10:00p|Golden State Warriors|111|Phoenix Suns|107|Box Score||18,422|
Fri, Apr 5, 2013|10:00p|Dallas Mavericks|117|Sacramento Kings|108|Box Score||13,903|
Fri, Apr 5, 2013|10:30p|Memphis Grizzlies|84|Los Angeles Lakers|86|Box Score||18,997|
Fri, Apr 5, 2013|10:30p|Houston Rockets|116|Portland Trail Blazers|98|Box Score||20,400|
Sat, Apr 6, 2013|7:00p|Indiana Pacers|85|Washington Wizards|104|Box Score||19,360|
Sat, Apr 6, 2013|7:30p|Charlotte Bobcats|96|Brooklyn Nets|105|Box Score||17,444|
Sat, Apr 6, 2013|7:30p|Philadelphia 76ers|87|Miami Heat|106|Box Score||20,168|
Sat, Apr 6, 2013|8:00p|Detroit Pistons|101|Minnesota Timberwolves|107|Box Score||15,311|
Sat, Apr 6, 2013|8:30p|Toronto Raptors|83|Milwaukee Bucks|100|Box Score||16,746|
Sat, Apr 6, 2013|8:30p|Atlanta Hawks|97|San Antonio Spurs|99|Box Score||18,581|
Sat, Apr 6, 2013|9:00p|Houston Rockets|114|Denver Nuggets|132|Box Score||19,155|
Sun, Apr 7, 2013|1:00p|New York Knicks|125|Oklahoma City Thunder|120|Box Score||18,203|
Sun, Apr 7, 2013|3:30p|Los Angeles Lakers|95|Los Angeles Clippers|109|Box Score||19,768|
Sun, Apr 7, 2013|6:00p|Washington Wizards|96|Boston Celtics|107|Box Score||18,624|
Sun, Apr 7, 2013|6:00p|Orlando Magic|85|Cleveland Cavaliers|91|Box Score||16,341|
Sun, Apr 7, 2013|6:00p|Memphis Grizzlies|89|Sacramento Kings|87|Box Score||15,205|
Sun, Apr 7, 2013|7:30p|Chicago Bulls|85|Detroit Pistons|99|Box Score||19,577|
Sun, Apr 7, 2013|8:00p|Utah Jazz|97|Golden State Warriors|90|Box Score||19,596|
Sun, Apr 7, 2013|9:00p|New Orleans Hornets|95|Phoenix Suns|92|Box Score||16,780|
Sun, Apr 7, 2013|9:00p|Dallas Mavericks|96|Portland Trail Blazers|91|Box Score||20,228|
Tue, Apr 9, 2013|7:00p|Cleveland Cavaliers|94|Indiana Pacers|99|Box Score||15,279|
Tue, Apr 9, 2013|7:30p|Philadelphia 76ers|83|Brooklyn Nets|104|Box Score||17,192|
Tue, Apr 9, 2013|7:30p|Milwaukee Bucks|83|Miami Heat|94|Box Score||19,834|
Tue, Apr 9, 2013|7:30p|Washington Wizards|99|New York Knicks|120|Box Score||19,033|
Tue, Apr 9, 2013|8:00p|Toronto Raptors|101|Chicago Bulls|98|Box Score||21,487|
Tue, Apr 9, 2013|8:00p|Phoenix Suns|98|Houston Rockets|101|Box Score||16,673|
Tue, Apr 9, 2013|8:00p|Charlotte Bobcats|75|Memphis Grizzlies|94|Box Score||16,591|
Tue, Apr 9, 2013|9:00p|Oklahoma City Thunder|90|Utah Jazz|80|Box Score||19,610|
Tue, Apr 9, 2013|10:30p|Minnesota Timberwolves|89|Golden State Warriors|105|Box Score||19,596|
Tue, Apr 9, 2013|10:30p|New Orleans Hornets|96|Los Angeles Lakers|104|Box Score||18,997|
Wed, Apr 10, 2013|7:00p|Detroit Pistons|111|Cleveland Cavaliers|104|Box Score||13,844|
Wed, Apr 10, 2013|7:00p|Milwaukee Bucks|103|Orlando Magic|113|Box Score|OT|17,127|
Wed, Apr 10, 2013|7:00p|Atlanta Hawks|124|Philadelphia 76ers|101|Box Score||17,178|
Wed, Apr 10, 2013|7:00p|Miami Heat|103|Washington Wizards|98|Box Score||20,308|
Wed, Apr 10, 2013|8:00p|Brooklyn Nets|101|Boston Celtics|93|Box Score||18,624|
Wed, Apr 10, 2013|8:30p|Phoenix Suns|102|Dallas Mavericks|91|Box Score||19,725|
Wed, Apr 10, 2013|10:00p|Los Angeles Lakers|113|Portland Trail Blazers|106|Box Score||20,598|
Wed, Apr 10, 2013|10:00p|New Orleans Hornets|110|Sacramento Kings|121|Box Score||14,275|
Wed, Apr 10, 2013|10:30p|San Antonio Spurs|86|Denver Nuggets|96|Box Score||16,651|
Wed, Apr 10, 2013|10:30p|Minnesota Timberwolves|95|Los Angeles Clippers|111|Box Score||19,060|
Thu, Apr 11, 2013|8:00p|New York Knicks|111|Chicago Bulls|118|Box Score|OT|22,464|
Thu, Apr 11, 2013|10:30p|Oklahoma City Thunder|116|Golden State Warriors|97|Box Score||19,596|
Fri, Apr 12, 2013|7:00p|Brooklyn Nets|117|Indiana Pacers|109|Box Score||18,165|
Fri, Apr 12, 2013|7:00p|Chicago Bulls|88|Toronto Raptors|97|Box Score||19,800|
Fri, Apr 12, 2013|7:00p|Philadelphia 76ers|97|Washington Wizards|86|Box Score||18,476|
Fri, Apr 12, 2013|7:30p|Milwaukee Bucks|104|Atlanta Hawks|109|Box Score||16,908|
Fri, Apr 12, 2013|7:30p|New York Knicks|101|Cleveland Cavaliers|91|Box Score||19,430|
Fri, Apr 12, 2013|7:30p|Charlotte Bobcats|93|Detroit Pistons|113|Box Score||19,501|
Fri, Apr 12, 2013|7:30p|Boston Celtics|101|Miami Heat|109|Box Score||19,990|
Fri, Apr 12, 2013|8:00p|Memphis Grizzlies|82|Houston Rockets|78|Box Score||18,163|
Fri, Apr 12, 2013|8:00p|Los Angeles Clippers|96|New Orleans Hornets|93|Box Score||15,206|
Fri, Apr 12, 2013|8:30p|Denver Nuggets|105|Dallas Mavericks|108|Box Score|OT|20,368|
Fri, Apr 12, 2013|8:30p|Sacramento Kings|101|San Antonio Spurs|108|Box Score||18,581|
Fri, Apr 12, 2013|9:00p|Minnesota Timberwolves|100|Utah Jazz|107|Box Score||19,609|
Fri, Apr 12, 2013|10:00p|Oklahoma City Thunder|106|Portland Trail Blazers|90|Box Score||20,577|
Fri, Apr 12, 2013|10:30p|Golden State Warriors|116|Los Angeles Lakers|118|Box Score||18,997|
Sat, Apr 13, 2013|7:00p|Milwaukee Bucks|85|Charlotte Bobcats|95|Box Score||14,680|
Sat, Apr 13, 2013|7:00p|Boston Celtics|120|Orlando Magic|88|Box Score||17,422|
Sat, Apr 13, 2013|8:00p|Los Angeles Clippers|91|Memphis Grizzlies|87|Box Score||18,119|
Sat, Apr 13, 2013|8:00p|Phoenix Suns|93|Minnesota Timberwolves|105|Box Score||16,701|
Sun, Apr 14, 2013|1:00p|Chicago Bulls|93|Miami Heat|105|Box Score||19,810|
Sun, Apr 14, 2013|3:30p|Indiana Pacers|80|New York Knicks|90|Box Score||19,033|
Sun, Apr 14, 2013|3:30p|Cleveland Cavaliers|77|Philadelphia 76ers|91|Box Score||18,764|
Sun, Apr 14, 2013|3:30p|Brooklyn Nets|87|Toronto Raptors|93|Box Score||17,617|
Sun, Apr 14, 2013|5:00p|Portland Trail Blazers|109|Denver Nuggets|118|Box Score||19,155|
Sun, Apr 14, 2013|6:00p|Dallas Mavericks|107|New Orleans Hornets|89|Box Score||17,246|
Sun, Apr 14, 2013|7:00p|Sacramento Kings|100|Houston Rockets|121|Box Score||18,138|
Sun, Apr 14, 2013|9:30p|San Antonio Spurs|86|Los Angeles Lakers|91|Box Score||18,997|
Mon, Apr 15, 2013|7:00p|New York Knicks|95|Charlotte Bobcats|106|Box Score||15,238|
Mon, Apr 15, 2013|7:00p|Miami Heat|96|Cleveland Cavaliers|95|Box Score||19,091|
Mon, Apr 15, 2013|7:00p|Chicago Bulls|102|Orlando Magic|84|Box Score||17,297|
Mon, Apr 15, 2013|7:30p|Washington Wizards|101|Brooklyn Nets|106|Box Score||16,774|
Mon, Apr 15, 2013|7:30p|Philadelphia 76ers|101|Detroit Pistons|109|Box Score||17,525|
Mon, Apr 15, 2013|8:00p|Memphis Grizzlies|103|Dallas Mavericks|97|Box Score||19,833|
Mon, Apr 15, 2013|8:00p|Denver Nuggets|112|Milwaukee Bucks|111|Box Score||16,517|
Mon, Apr 15, 2013|8:00p|Utah Jazz|96|Minnesota Timberwolves|80|Box Score||17,009|
Mon, Apr 15, 2013|8:00p|Sacramento Kings|95|Oklahoma City Thunder|104|Box Score||18,203|
Mon, Apr 15, 2013|10:00p|Houston Rockets|112|Phoenix Suns|119|Box Score||17,135|
Mon, Apr 15, 2013|10:30p|San Antonio Spurs|106|Golden State Warriors|116|Box Score||19,596|
Tue, Apr 16, 2013|8:00p|Toronto Raptors|113|Atlanta Hawks|96|Box Score||15,200|
Tue, Apr 16, 2013|10:30p|Portland Trail Blazers|77|Los Angeles Clippers|93|Box Score||19,183|
Wed, Apr 17, 2013|8:00p|Detroit Pistons|99|Brooklyn Nets|103|Box Score||16,868|
Wed, Apr 17, 2013|8:00p|Cleveland Cavaliers|98|Charlotte Bobcats|105|Box Score||13,487|
Wed, Apr 17, 2013|8:00p|Washington Wizards|92|Chicago Bulls|95|Box Score||22,421|
Wed, Apr 17, 2013|8:00p|New Orleans Hornets|87|Dallas Mavericks|99|Box Score||19,973|
Wed, Apr 17, 2013|8:00p|Phoenix Suns|98|Denver Nuggets|118|Box Score||17,539|
Wed, Apr 17, 2013|8:00p|Philadelphia 76ers|105|Indiana Pacers|95|Box Score||18,165|
Wed, Apr 17, 2013|8:00p|Utah Jazz|70|Memphis Grizzlies|86|Box Score||16,777|
Wed, Apr 17, 2013|8:00p|Orlando Magic|93|Miami Heat|105|Box Score||19,949|
Wed, Apr 17, 2013|8:00p|Atlanta Hawks|92|New York Knicks|98|Box Score||19,033|
Wed, Apr 17, 2013|8:00p|Milwaukee Bucks|95|Oklahoma City Thunder|89|Box Score||18,203|
Wed, Apr 17, 2013|8:00p|Minnesota Timberwolves|108|San Antonio Spurs|95|Box Score||18,581|
Wed, Apr 17, 2013|8:00p|Boston Celtics|90|Toronto Raptors|114|Box Score||17,690|
Wed, Apr 17, 2013|10:30p|Houston Rockets|95|Los Angeles Lakers|99|Box Score|OT|18,997|
Wed, Apr 17, 2013|10:30p|Golden State Warriors|99|Portland Trail Blazers|88|Box Score||20,261|
Wed, Apr 17, 2013|10:30p|Los Angeles Clippers|112|Sacramento Kings|108|Box Score||17,317|
Playoffs|||||||||
Sat, Apr 20, 2013|3:00p|Boston Celtics|78|New York Knicks|85|Box Score||19,033|
Sat, Apr 20, 2013|5:30p|Golden State Warriors|95|Denver Nuggets|97|Box Score||19,155|
Sat, Apr 20, 2013|8:00p|Chicago Bulls|89|Brooklyn Nets|106|Box Score||17,732|
Sat, Apr 20, 2013|10:30p|Memphis Grizzlies|91|Los Angeles Clippers|112|Box Score||19,373|
Sun, Apr 21, 2013|1:00p|Atlanta Hawks|90|Indiana Pacers|107|Box Score||18,165|
Sun, Apr 21, 2013|3:30p|Los Angeles Lakers|79|San Antonio Spurs|91|Box Score||18,581|
Sun, Apr 21, 2013|7:00p|Milwaukee Bucks|87|Miami Heat|110|Box Score||20,006|
Sun, Apr 21, 2013|9:30p|Houston Rockets|91|Oklahoma City Thunder|120|Box Score||18,203|
Mon, Apr 22, 2013|8:00p|Chicago Bulls|90|Brooklyn Nets|82|Box Score||17,732|
Mon, Apr 22, 2013|10:30p|Memphis Grizzlies|91|Los Angeles Clippers|93|Box Score||19,276|
Tue, Apr 23, 2013|7:30p|Milwaukee Bucks|86|Miami Heat|98|Box Score||20,097|
Tue, Apr 23, 2013|8:00p|Boston Celtics|71|New York Knicks|87|Box Score||19,033|
Tue, Apr 23, 2013|10:30p|Golden State Warriors|131|Denver Nuggets|117|Box Score||19,155|
Wed, Apr 24, 2013|7:00p|Houston Rockets|102|Oklahoma City Thunder|105|Box Score||18,203|
Wed, Apr 24, 2013|7:30p|Atlanta Hawks|98|Indiana Pacers|113|Box Score||18,165|
Wed, Apr 24, 2013|9:30p|Los Angeles Lakers|91|San Antonio Spurs|102|Box Score||18,581|
Thu, Apr 25, 2013|7:00p|Miami Heat|104|Milwaukee Bucks|91|Box Score||18,165|
Thu, Apr 25, 2013|8:30p|Brooklyn Nets|76|Chicago Bulls|79|Box Score||21,672|
Thu, Apr 25, 2013|9:30p|Los Angeles Clippers|82|Memphis Grizzlies|94|Box Score||18,119|
Fri, Apr 26, 2013|8:00p|New York Knicks|90|Boston Celtics|76|Box Score||18,624|
Fri, Apr 26, 2013|10:30p|Denver Nuggets|108|Golden State Warriors|110|Box Score||19,596|
Fri, Apr 26, 2013|10:30p|San Antonio Spurs|120|Los Angeles Lakers|89|Box Score||18,997|
Sat, Apr 27, 2013|2:00p|Brooklyn Nets|134|Chicago Bulls|142|Box Score|3OT|21,758|
Sat, Apr 27, 2013|4:30p|Los Angeles Clippers|83|Memphis Grizzlies|104|Box Score||18,119|
Sat, Apr 27, 2013|7:00p|Indiana Pacers|69|Atlanta Hawks|90|Box Score||18,238|
Sat, Apr 27, 2013|9:30p|Oklahoma City Thunder|104|Houston Rockets|101|Box Score||18,163|
Sun, Apr 28, 2013|1:00p|New York Knicks|90|Boston Celtics|97|Box Score|OT|18,624|
Sun, Apr 28, 2013|3:30p|Miami Heat|88|Milwaukee Bucks|77|Box Score||18,717|
Sun, Apr 28, 2013|7:00p|San Antonio Spurs|103|Los Angeles Lakers|82|Box Score||18,997|
Sun, Apr 28, 2013|9:30p|Denver Nuggets|101|Golden State Warriors|115|Box Score||19,596|
Mon, Apr 29, 2013|7:00p|Chicago Bulls|91|Brooklyn Nets|110|Box Score||17,732|
Mon, Apr 29, 2013|7:30p|Indiana Pacers|91|Atlanta Hawks|102|Box Score||18,241|
Mon, Apr 29, 2013|9:30p|Oklahoma City Thunder|103|Houston Rockets|105|Box Score||18,081|
Tue, Apr 30, 2013|8:00p|Golden State Warriors|100|Denver Nuggets|107|Box Score||19,155|
Tue, Apr 30, 2013|10:30p|Memphis Grizzlies|103|Los Angeles Clippers|93|Box Score||19,384|
