date|time|visitor_team|visitor_pts|home_team|home_pts|box|ot|attendance|notes
Fri, Feb 3, 2012|10:30p|Los Angeles Lakers|93|Denver Nuggets|89|Box Score||19,155|
Sat, Feb 4, 2012|7:00p|Philadelphia 76ers|98|Atlanta Hawks|87|Box Score||18,012|
Sat, Feb 4, 2012|7:00p|Orlando Magic|85|Indiana Pacers|81|Box Score||18,165|
Sat, Feb 4, 2012|7:00p|Los Angeles Clippers|107|Washington Wizards|81|Box Score||19,419|
Sat, Feb 4, 2012|7:30p|Dallas Mavericks|88|Cleveland Cavaliers|91|Box Score||17,443|
Sat, Feb 4, 2012|7:30p|New Orleans Hornets|87|Detroit Pistons|89|Box Score||13,174|
Sat, Feb 4, 2012|7:30p|New Jersey Nets|92|New York Knicks|99|Box Score||19,763|
Sat, Feb 4, 2012|8:00p|Houston Rockets|91|Minnesota Timberwolves|100|Box Score||19,356|
Sat, Feb 4, 2012|8:30p|Chicago Bulls|113|Milwaukee Bucks|90|Box Score||18,717|
Sat, Feb 4, 2012|8:30p|Oklahoma City Thunder|96|San Antonio Spurs|107|Box Score||18,581|
Sat, Feb 4, 2012|9:00p|Charlotte Bobcats|89|Phoenix Suns|95|Box Score||14,928|
Sat, Feb 4, 2012|9:00p|Los Angeles Lakers|87|Utah Jazz|96|Box Score||19,642|
Sat, Feb 4, 2012|10:00p|Denver Nuggets|97|Portland Trail Blazers|117|Box Score||20,583|
Sat, Feb 4, 2012|10:00p|Golden State Warriors|106|Sacramento Kings|114|Box Score|OT|16,411|
Sun, Feb 5, 2012|12:00p|Memphis Grizzlies|80|Boston Celtics|98|Box Score||18,624|
Sun, Feb 5, 2012|1:00p|Toronto Raptors|89|Miami Heat|95|Box Score||19,802|
Mon, Feb 6, 2012|7:00p|Los Angeles Clippers|107|Orlando Magic|102|Box Score|OT|18,846|
Mon, Feb 6, 2012|7:00p|Los Angeles Lakers|90|Philadelphia 76ers|95|Box Score||20,064|
Mon, Feb 6, 2012|7:00p|Toronto Raptors|108|Washington Wizards|111|Box Score|OT|14,687|
Mon, Feb 6, 2012|7:30p|Phoenix Suns|99|Atlanta Hawks|90|Box Score||11,823|
Mon, Feb 6, 2012|7:30p|Chicago Bulls|108|New Jersey Nets|87|Box Score||15,327|
Mon, Feb 6, 2012|7:30p|Utah Jazz|88|New York Knicks|99|Box Score||19,763|
Mon, Feb 6, 2012|8:00p|San Antonio Spurs|89|Memphis Grizzlies|84|Box Score||13,527|
Mon, Feb 6, 2012|8:00p|Sacramento Kings|100|New Orleans Hornets|92|Box Score||13,222|
Mon, Feb 6, 2012|9:00p|Houston Rockets|99|Denver Nuggets|90|Box Score||14,501|
Mon, Feb 6, 2012|10:00p|Oklahoma City Thunder|111|Portland Trail Blazers|107|Box Score|OT|20,559|
Tue, Feb 7, 2012|7:00p|Utah Jazz|99|Indiana Pacers|104|Box Score||11,006|
Tue, Feb 7, 2012|7:30p|Charlotte Bobcats|84|Boston Celtics|94|Box Score||18,624|
Tue, Feb 7, 2012|7:30p|Cleveland Cavaliers|91|Miami Heat|107|Box Score||20,078|
Tue, Feb 7, 2012|8:00p|Phoenix Suns|107|Milwaukee Bucks|105|Box Score||13,203|
Tue, Feb 7, 2012|8:00p|Sacramento Kings|84|Minnesota Timberwolves|86|Box Score||14,073|
Tue, Feb 7, 2012|10:30p|Oklahoma City Thunder|119|Golden State Warriors|116|Box Score||17,971|
Wed, Feb 8, 2012|7:00p|Los Angeles Clippers|92|Cleveland Cavaliers|99|Box Score||17,100|
Wed, Feb 8, 2012|7:00p|Miami Heat|89|Orlando Magic|102|Box Score||18,972|
Wed, Feb 8, 2012|7:00p|San Antonio Spurs|100|Philadelphia 76ers|90|Box Score||18,070|
Wed, Feb 8, 2012|7:00p|Milwaukee Bucks|105|Toronto Raptors|99|Box Score||15,291|
Wed, Feb 8, 2012|7:00p|New York Knicks|107|Washington Wizards|93|Box Score||17,376|
Wed, Feb 8, 2012|7:30p|Indiana Pacers|87|Atlanta Hawks|97|Box Score||16,288|
Wed, Feb 8, 2012|7:30p|Detroit Pistons|99|New Jersey Nets|92|Box Score||10,145|
Wed, Feb 8, 2012|8:00p|Minnesota Timberwolves|80|Memphis Grizzlies|85|Box Score||13,287|
Wed, Feb 8, 2012|8:00p|Chicago Bulls|90|New Orleans Hornets|67|Box Score||15,456|
Wed, Feb 8, 2012|9:00p|Dallas Mavericks|105|Denver Nuggets|95|Box Score||15,970|
Wed, Feb 8, 2012|10:00p|Houston Rockets|103|Portland Trail Blazers|96|Box Score||20,350|
Thu, Feb 9, 2012|8:00p|Los Angeles Lakers|88|Boston Celtics|87|Box Score|OT|18,624|
Thu, Feb 9, 2012|9:00p|Golden State Warriors|109|Denver Nuggets|101|Box Score||14,960|
Thu, Feb 9, 2012|9:00p|Houston Rockets|96|Phoenix Suns|89|Box Score||16,122|
Thu, Feb 9, 2012|10:30p|Oklahoma City Thunder|101|Sacramento Kings|106|Box Score||17,317|
Fri, Feb 10, 2012|7:00p|Chicago Bulls|95|Charlotte Bobcats|64|Box Score||19,379|
Fri, Feb 10, 2012|7:00p|Atlanta Hawks|89|Orlando Magic|87|Box Score|OT|18,846|
Fri, Feb 10, 2012|7:00p|Los Angeles Clippers|78|Philadelphia 76ers|77|Box Score||20,539|
Fri, Feb 10, 2012|7:00p|Boston Celtics|74|Toronto Raptors|86|Box Score||19,207|
Fri, Feb 10, 2012|7:00p|Miami Heat|106|Washington Wizards|89|Box Score||20,282|
Fri, Feb 10, 2012|7:30p|Milwaukee Bucks|113|Cleveland Cavaliers|112|Box Score|OT|15,195|
Fri, Feb 10, 2012|7:30p|New Jersey Nets|92|Detroit Pistons|109|Box Score||14,320|
Fri, Feb 10, 2012|8:00p|Indiana Pacers|92|Memphis Grizzlies|98|Box Score||16,281|
Fri, Feb 10, 2012|8:00p|Dallas Mavericks|104|Minnesota Timberwolves|97|Box Score||17,119|
Fri, Feb 10, 2012|8:00p|Portland Trail Blazers|94|New Orleans Hornets|86|Box Score||14,421|
Fri, Feb 10, 2012|8:00p|Los Angeles Lakers|85|New York Knicks|92|Box Score||19,763|
Fri, Feb 10, 2012|10:30p|Oklahoma City Thunder|101|Utah Jazz|87|Box Score||19,911|
Sat, Feb 11, 2012|7:00p|Los Angeles Clippers|111|Charlotte Bobcats|86|Box Score||19,110|
Sat, Feb 11, 2012|7:00p|Denver Nuggets|113|Indiana Pacers|109|Box Score||15,313|
Sat, Feb 11, 2012|7:30p|Philadelphia 76ers|99|Cleveland Cavaliers|84|Box Score||17,155|
Sat, Feb 11, 2012|8:00p|New York Knicks|100|Minnesota Timberwolves|98|Box Score||20,232|
Sat, Feb 11, 2012|8:00p|San Antonio Spurs|103|New Jersey Nets|89|Box Score||15,272|
Sat, Feb 11, 2012|8:30p|Portland Trail Blazers|94|Dallas Mavericks|97|Box Score|2OT|20,457|
Sat, Feb 11, 2012|9:00p|Orlando Magic|99|Milwaukee Bucks|94|Box Score||17,723|
Sat, Feb 11, 2012|10:00p|Phoenix Suns|98|Sacramento Kings|84|Box Score||16,964|
Sun, Feb 12, 2012|1:00p|Los Angeles Lakers|94|Toronto Raptors|92|Box Score||19,311|
Sun, Feb 12, 2012|3:30p|Chicago Bulls|91|Boston Celtics|95|Box Score||18,624|
Sun, Feb 12, 2012|6:00p|Washington Wizards|98|Detroit Pistons|77|Box Score||12,654|
Sun, Feb 12, 2012|7:00p|Miami Heat|107|Atlanta Hawks|87|Box Score||18,371|
Sun, Feb 12, 2012|9:00p|Houston Rockets|97|Golden State Warriors|106|Box Score||19,596|
Sun, Feb 12, 2012|9:30p|Utah Jazz|98|Memphis Grizzlies|88|Box Score||14,424|
Mon, Feb 13, 2012|7:00p|Philadelphia 76ers|98|Charlotte Bobcats|89|Box Score||13,773|
Mon, Feb 13, 2012|7:00p|Minnesota Timberwolves|89|Orlando Magic|102|Box Score||18,846|
Mon, Feb 13, 2012|8:00p|Miami Heat|114|Milwaukee Bucks|96|Box Score||16,749|
Mon, Feb 13, 2012|8:00p|Utah Jazz|80|New Orleans Hornets|86|Box Score||13,562|
Mon, Feb 13, 2012|8:30p|Los Angeles Clippers|92|Dallas Mavericks|96|Box Score||20,436|
Mon, Feb 13, 2012|10:30p|Phoenix Suns|96|Golden State Warriors|102|Box Score||19,106|
Tue, Feb 14, 2012|7:00p|Miami Heat|105|Indiana Pacers|90|Box Score||18,165|
Tue, Feb 14, 2012|7:00p|New York Knicks|90|Toronto Raptors|87|Box Score||20,092|
Tue, Feb 14, 2012|7:30p|San Antonio Spurs|99|Detroit Pistons|95|Box Score||11,533|
Tue, Feb 14, 2012|8:00p|Sacramento Kings|115|Chicago Bulls|121|Box Score||21,936|
Tue, Feb 14, 2012|8:00p|Houston Rockets|83|Memphis Grizzlies|93|Box Score||13,042|
Tue, Feb 14, 2012|8:00p|Utah Jazz|85|Oklahoma City Thunder|111|Box Score||18,203|
Tue, Feb 14, 2012|9:00p|Phoenix Suns|92|Denver Nuggets|109|Box Score||17,873|
Tue, Feb 14, 2012|10:00p|Washington Wizards|124|Portland Trail Blazers|109|Box Score||20,558|
Tue, Feb 14, 2012|10:30p|Atlanta Hawks|78|Los Angeles Lakers|86|Box Score||18,997|
Wed, Feb 15, 2012|7:00p|Philadelphia 76ers|87|Orlando Magic|103|Box Score||18,846|
Wed, Feb 15, 2012|7:00p|San Antonio Spurs|113|Toronto Raptors|106|Box Score||15,999|
Wed, Feb 15, 2012|7:30p|Detroit Pistons|98|Boston Celtics|88|Box Score||18,624|
Wed, Feb 15, 2012|7:30p|Indiana Pacers|87|Cleveland Cavaliers|98|Box Score||12,712|
Wed, Feb 15, 2012|7:30p|Memphis Grizzlies|105|New Jersey Nets|100|Box Score||10,885|
Wed, Feb 15, 2012|7:30p|Sacramento Kings|85|New York Knicks|100|Box Score||19,763|
Wed, Feb 15, 2012|8:00p|Oklahoma City Thunder|95|Houston Rockets|96|Box Score||18,274|
Wed, Feb 15, 2012|8:00p|New Orleans Hornets|92|Milwaukee Bucks|89|Box Score||12,829|
Wed, Feb 15, 2012|8:00p|Charlotte Bobcats|90|Minnesota Timberwolves|102|Box Score||15,139|
Wed, Feb 15, 2012|8:30p|Denver Nuggets|84|Dallas Mavericks|102|Box Score||20,075|
Wed, Feb 15, 2012|9:00p|Atlanta Hawks|101|Phoenix Suns|99|Box Score||15,392|
Wed, Feb 15, 2012|10:00p|Portland Trail Blazers|93|Golden State Warriors|91|Box Score||17,934|
Wed, Feb 15, 2012|10:30p|Washington Wizards|84|Los Angeles Clippers|102|Box Score||19,135|
Thu, Feb 16, 2012|7:00p|New Jersey Nets|88|Indiana Pacers|93|Box Score||11,117|
Thu, Feb 16, 2012|8:00p|Boston Celtics|80|Chicago Bulls|89|Box Score||22,592|
Thu, Feb 16, 2012|10:30p|Los Angeles Clippers|74|Portland Trail Blazers|71|Box Score||20,665|
Fri, Feb 17, 2012|7:00p|Milwaukee Bucks|85|Orlando Magic|94|Box Score||18,846|
Fri, Feb 17, 2012|7:00p|Charlotte Bobcats|98|Toronto Raptors|91|Box Score||15,575|
Fri, Feb 17, 2012|7:30p|Miami Heat|111|Cleveland Cavaliers|87|Box Score||20,562|
Fri, Feb 17, 2012|7:30p|Sacramento Kings|108|Detroit Pistons|114|Box Score||14,686|
Fri, Feb 17, 2012|8:00p|Minnesota Timberwolves|111|Houston Rockets|98|Box Score||16,836|
Fri, Feb 17, 2012|8:00p|Denver Nuggets|102|Memphis Grizzlies|103|Box Score||15,201|
Fri, Feb 17, 2012|8:00p|New Orleans Hornets|89|New York Knicks|85|Box Score||19,763|
Fri, Feb 17, 2012|8:00p|Golden State Warriors|87|Oklahoma City Thunder|110|Box Score||18,203|
Fri, Feb 17, 2012|8:00p|Dallas Mavericks|82|Philadelphia 76ers|75|Box Score||19,369|
Fri, Feb 17, 2012|9:00p|Washington Wizards|100|Utah Jazz|114|Box Score||18,719|
Fri, Feb 17, 2012|10:30p|Phoenix Suns|99|Los Angeles Lakers|111|Box Score||18,997|
Sat, Feb 18, 2012|3:30p|San Antonio Spurs|103|Los Angeles Clippers|100|Box Score|OT|19,217|
Sat, Feb 18, 2012|4:00p|New Jersey Nets|97|Chicago Bulls|85|Box Score||22,300|
Sat, Feb 18, 2012|8:00p|Golden State Warriors|103|Memphis Grizzlies|104|Box Score||17,151|
Sat, Feb 18, 2012|10:00p|Atlanta Hawks|77|Portland Trail Blazers|97|Box Score||20,635|
Sun, Feb 19, 2012|1:00p|Dallas Mavericks|97|New York Knicks|104|Box Score||19,763|
Sun, Feb 19, 2012|3:30p|Orlando Magic|78|Miami Heat|90|Box Score||20,185|
Sun, Feb 19, 2012|6:00p|Sacramento Kings|92|Cleveland Cavaliers|93|Box Score||16,812|
Sun, Feb 19, 2012|6:00p|Boston Celtics|81|Detroit Pistons|96|Box Score||22,076|
Sun, Feb 19, 2012|6:00p|Charlotte Bobcats|73|Indiana Pacers|108|Box Score||11,673|
Sun, Feb 19, 2012|7:00p|Utah Jazz|85|Houston Rockets|101|Box Score||16,764|
Sun, Feb 19, 2012|7:00p|Philadelphia 76ers|91|Minnesota Timberwolves|92|Box Score||18,759|
Sun, Feb 19, 2012|7:00p|Milwaukee Bucks|92|New Jersey Nets|85|Box Score||15,262|
Sun, Feb 19, 2012|8:00p|Denver Nuggets|118|Oklahoma City Thunder|124|Box Score|OT|18,203|
Sun, Feb 19, 2012|8:00p|Los Angeles Lakers|90|Phoenix Suns|102|Box Score||18,023|
Mon, Feb 20, 2012|4:00p|Atlanta Hawks|79|Chicago Bulls|90|Box Score||22,033|
Mon, Feb 20, 2012|7:30p|New Jersey Nets|100|New York Knicks|92|Box Score||19,763|
Mon, Feb 20, 2012|8:00p|Boston Celtics|73|Dallas Mavericks|89|Box Score||20,364|
Mon, Feb 20, 2012|8:00p|Memphis Grizzlies|93|Houston Rockets|97|Box Score||12,525|
Mon, Feb 20, 2012|8:00p|Orlando Magic|93|Milwaukee Bucks|90|Box Score||13,143|
Mon, Feb 20, 2012|8:00p|New Orleans Hornets|93|Oklahoma City Thunder|101|Box Score||18,203|
Mon, Feb 20, 2012|9:00p|Minnesota Timberwolves|101|Denver Nuggets|103|Box Score|OT|17,263|
Mon, Feb 20, 2012|9:00p|Washington Wizards|88|Phoenix Suns|104|Box Score||13,921|
Mon, Feb 20, 2012|9:00p|San Antonio Spurs|106|Utah Jazz|102|Box Score||19,105|
Mon, Feb 20, 2012|10:30p|Los Angeles Clippers|97|Golden State Warriors|104|Box Score||19,596|
Mon, Feb 20, 2012|10:30p|Portland Trail Blazers|92|Los Angeles Lakers|103|Box Score||18,997|
Tue, Feb 21, 2012|7:00p|Detroit Pistons|100|Cleveland Cavaliers|101|Box Score||13,459|
Tue, Feb 21, 2012|7:00p|New Orleans Hornets|108|Indiana Pacers|117|Box Score|OT|10,508|
Tue, Feb 21, 2012|7:30p|Sacramento Kings|108|Miami Heat|120|Box Score||20,068|
Tue, Feb 21, 2012|8:00p|Philadelphia 76ers|76|Memphis Grizzlies|89|Box Score||14,258|
Tue, Feb 21, 2012|10:00p|San Antonio Spurs|97|Portland Trail Blazers|137|Box Score||20,567|
Wed, Feb 22, 2012|7:00p|Indiana Pacers|102|Charlotte Bobcats|88|Box Score||13,458|
Wed, Feb 22, 2012|7:00p|New Orleans Hornets|89|Cleveland Cavaliers|84|Box Score||13,529|
Wed, Feb 22, 2012|7:00p|Boston Celtics|104|Oklahoma City Thunder|119|Box Score||18,203|
Wed, Feb 22, 2012|7:00p|Detroit Pistons|93|Toronto Raptors|103|Box Score||17,125|
Wed, Feb 22, 2012|7:00p|Sacramento Kings|115|Washington Wizards|107|Box Score||17,085|
Wed, Feb 22, 2012|7:30p|Orlando Magic|108|New Jersey Nets|91|Box Score||15,364|
Wed, Feb 22, 2012|7:30p|Atlanta Hawks|82|New York Knicks|99|Box Score||19,763|
Wed, Feb 22, 2012|8:00p|Milwaukee Bucks|91|Chicago Bulls|110|Box Score||21,507|
Wed, Feb 22, 2012|8:00p|Philadelphia 76ers|87|Houston Rockets|93|Box Score||12,820|
Wed, Feb 22, 2012|8:00p|Utah Jazz|98|Minnesota Timberwolves|100|Box Score||18,776|
Wed, Feb 22, 2012|9:00p|Golden State Warriors|106|Phoenix Suns|104|Box Score||14,558|
Wed, Feb 22, 2012|9:30p|Los Angeles Lakers|96|Dallas Mavericks|91|Box Score||20,577|
Wed, Feb 22, 2012|10:30p|Denver Nuggets|95|Los Angeles Clippers|103|Box Score||19,163|
Thu, Feb 23, 2012|7:00p|New York Knicks|88|Miami Heat|102|Box Score||20,197|
Thu, Feb 23, 2012|7:30p|Orlando Magic|78|Atlanta Hawks|83|Box Score||14,523|
Thu, Feb 23, 2012|9:00p|San Antonio Spurs|114|Denver Nuggets|99|Box Score||18,875|
Thu, Feb 23, 2012|9:30p|Los Angeles Lakers|85|Oklahoma City Thunder|100|Box Score||18,203|
Tue, Feb 28, 2012|7:00p|Boston Celtics|86|Cleveland Cavaliers|83|Box Score||15,971|
Tue, Feb 28, 2012|7:00p|Golden State Warriors|78|Indiana Pacers|102|Box Score||12,111|
Tue, Feb 28, 2012|7:30p|Philadelphia 76ers|97|Detroit Pistons|68|Box Score||11,916|
Tue, Feb 28, 2012|8:00p|New Orleans Hornets|95|Chicago Bulls|99|Box Score||21,919|
Tue, Feb 28, 2012|8:00p|Toronto Raptors|85|Houston Rockets|88|Box Score||13,337|
Tue, Feb 28, 2012|8:00p|Washington Wizards|118|Milwaukee Bucks|119|Box Score||13,548|
Tue, Feb 28, 2012|8:30p|New Jersey Nets|93|Dallas Mavericks|92|Box Score||20,170|
Tue, Feb 28, 2012|10:00p|Utah Jazz|96|Sacramento Kings|103|Box Score||13,896|
Tue, Feb 28, 2012|10:30p|Minnesota Timberwolves|109|Los Angeles Clippers|97|Box Score||19,243|
Wed, Feb 29, 2012|7:00p|Oklahoma City Thunder|92|Philadelphia 76ers|88|Box Score||19,746|
Wed, Feb 29, 2012|7:00p|Orlando Magic|102|Washington Wizards|95|Box Score||18,688|
Wed, Feb 29, 2012|7:30p|Golden State Warriors|85|Atlanta Hawks|82|Box Score||13,049|
Wed, Feb 29, 2012|7:30p|Milwaukee Bucks|96|Boston Celtics|102|Box Score||18,624|
Wed, Feb 29, 2012|7:30p|Charlotte Bobcats|94|Detroit Pistons|109|Box Score||14,534|
Wed, Feb 29, 2012|7:30p|Cleveland Cavaliers|103|New York Knicks|120|Box Score||19,763|
Wed, Feb 29, 2012|8:00p|Dallas Mavericks|85|Memphis Grizzlies|96|Box Score||17,023|
Wed, Feb 29, 2012|8:00p|Toronto Raptors|95|New Orleans Hornets|84|Box Score||14,527|
Wed, Feb 29, 2012|9:00p|Portland Trail Blazers|95|Denver Nuggets|104|Box Score||15,715|
Wed, Feb 29, 2012|9:00p|Chicago Bulls|96|San Antonio Spurs|89|Box Score||18,581|
Wed, Feb 29, 2012|9:00p|Houston Rockets|83|Utah Jazz|104|Box Score||18,816|
Wed, Feb 29, 2012|10:30p|Minnesota Timberwolves|85|Los Angeles Lakers|104|Box Score||18,997|
